date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:58	10848/10848	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202019%2015:18:18%20GMT	http://preview.uideck.com/items/unfold/blog-details.html	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/blog-details.html	(from http://preview.uideck.com/items/unfold/)
19:31:00	121152/121152	---M--	200	added ('OK')	image/jpeg	etag:%225cd1a1ee-1d940%22	http://preview.uideck.com/items/unfold/assets/images/work/w-1.jpg	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/work/w-1.jpg	(from http://preview.uideck.com/items/unfold/)
19:31:09	66130/66130	---M--	200	added ('OK')	image/jpeg	etag:%225cd1a1ea-10252%22	http://preview.uideck.com/items/unfold/assets/images/blog/b-2.jpg	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/blog/b-2.jpg	(from http://preview.uideck.com/items/unfold/)
19:31:10	114848/114848	---M--	200	added ('OK')	image/jpeg	etag:%225cd1a1f0-1c0a0%22	http://preview.uideck.com/items/unfold/assets/images/work/w-6.jpg	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/work/w-6.jpg	(from http://preview.uideck.com/items/unfold/)
19:31:10	8636/8636	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cd1a1f3-21bc%22	http://preview.uideck.com/items/unfold/assets/js/vendor/modernizr-3.6.0.min.js	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/js/vendor/modernizr-3.6.0.min.js	(from http://preview.uideck.com/items/unfold/)
19:31:14	58072/58072	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cd1a1d4-e2d8%22	http://preview.uideck.com/items/unfold/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/js/bootstrap.min.js	(from http://preview.uideck.com/items/unfold/)
19:31:16	21004/21004	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cd1a1d5-520c%22	http://preview.uideck.com/items/unfold/assets/js/popper.min.js	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/js/popper.min.js	(from http://preview.uideck.com/items/unfold/)
19:31:16	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cd1a1f3-17b8b%22	http://preview.uideck.com/items/unfold/assets/js/vendor/jquery-1.12.4.min.js	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/js/vendor/jquery-1.12.4.min.js	(from http://preview.uideck.com/items/unfold/)
19:31:16	104071/104071	---M--	200	added ('OK')	image/jpeg	etag:%225cd1a1e9-19687%22	http://preview.uideck.com/items/unfold/assets/images/blog/b-3.jpg	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/blog/b-3.jpg	(from http://preview.uideck.com/items/unfold/)
19:31:17	12461/12461	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cd1a1d4-30ad%22	http://preview.uideck.com/items/unfold/assets/js/parallax.min.js	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/js/parallax.min.js	(from http://preview.uideck.com/items/unfold/)
